
input orientation, VRS
DMU,Efficiency,Holidays Taken,DeadlinesMissed,Experience(yrs),number of EOM,EOY(points),DeadlinesMet,TaskAssigned,EOM points (agg),Manager Score,TaskCompleted,VRS
1178.000000,0.042354,0.005323,0.007801,0.000000,0.000000,0.000308,0.000000,0.000184,0.000000,0.000002,0.000000,0.005076
1179.000000,0.882665,0.015880,0.166530,0.010992,0.000000,0.000000,0.000000,0.002707,0.000658,0.000000,0.000000,-0.847339
1180.000000,0.130205,0.004877,0.006600,0.022151,0.014286,0.000000,0.000000,0.000353,0.000121,0.000000,0.000000,-0.755156
1181.000000,0.145842,0.006543,0.002101,0.004212,0.000000,0.001982,0.000000,0.000464,0.000000,0.000000,0.000000,-0.289577
1182.000000,0.393938,0.006199,0.070245,0.000000,0.239051,0.001974,0.009599,0.000000,0.000538,0.000000,0.000000,-4.538576
1183.000000,0.090448,0.006872,0.004791,0.000000,0.037041,0.001052,0.000000,0.000000,0.000038,0.000259,0.000000,-0.388413
1184.000000,0.801028,0.039438,0.002224,0.000000,0.000000,0.000000,0.000715,0.004791,0.004240,0.322202,0.000000,-36.148436
1185.000000,0.054852,0.007214,0.006053,0.002684,0.000000,0.001167,0.000000,0.000262,0.000000,0.000000,0.000000,-0.100421
1186.000000,0.143228,0.004411,0.083550,0.000000,0.000000,0.004670,0.000000,0.000000,0.000000,0.000000,0.000000,-0.281785
1187.000000,0.275898,0.010114,0.011939,0.000000,0.031779,0.000000,0.000000,0.000585,0.000953,0.000000,0.000000,-1.181620
1188.000000,0.043593,0.004101,0.001887,0.000000,0.001759,0.000000,0.000000,0.000112,0.000000,0.000000,0.000000,-0.001789
1189.000000,0.112891,0.010362,0.010624,0.000000,0.019122,0.000000,0.000000,0.000000,0.000056,0.000087,0.000000,-0.100577
1190.000000,1.000000,0.003753,0.013746,0.086246,0.179846,0.000000,0.000000,0.003155,0.000597,0.000000,0.000000,-5.235106
1191.000000,0.228829,0.012370,0.013731,0.033788,0.000000,0.000000,0.000000,0.000434,0.000000,0.000000,0.000000,-0.753732
1192.000000,0.240909,0.004852,0.020653,0.053833,0.018514,0.000000,0.000000,0.000060,0.000000,0.000000,0.000000,-1.439485
1193.000000,1.000000,0.004871,0.009993,0.018025,0.069949,0.003038,0.000000,0.015040,0.000000,0.000000,0.000000,-7.815217
1194.000000,0.349914,0.001990,0.009808,0.020664,0.036940,0.000000,0.000000,0.002327,0.000201,0.003779,0.000000,-1.854528
1195.000000,1.000000,0.020080,0.001335,0.116624,0.056170,0.002667,0.000000,0.012776,0.000000,0.002545,0.000000,-9.231494
1196.000000,0.374257,0.007405,0.002097,0.093121,0.000000,0.006478,0.000000,0.000131,0.001482,0.000000,0.000000,-4.476355
1197.000000,0.111327,0.008898,0.007204,0.000000,0.013986,0.001934,0.000000,0.000069,0.000000,0.000000,0.000000,-0.162217
1198.000000,0.611729,0.004531,0.021556,0.076536,0.077870,0.000000,0.002467,0.005646,0.000000,0.004367,0.000000,-4.962967
1199.000000,0.093079,0.005696,0.002417,0.000000,0.009265,0.000000,0.000000,0.000288,0.000016,0.000992,0.000000,-0.157913
1200.000000,0.600357,0.010261,0.002126,0.008570,0.744187,0.000000,0.000000,0.000000,0.001143,0.017418,0.000000,-11.005325
1201.000000,0.497022,0.007392,0.002561,0.014737,0.000000,0.031393,0.000000,0.002634,0.001119,0.000000,0.000000,-4.815832
1202.000000,0.603019,0.018166,0.007060,0.000000,0.026698,0.025554,0.000000,0.000971,0.001110,0.005514,0.000000,-3.533268
1203.000000,0.355611,0.007377,0.002852,0.000000,0.008174,0.037815,0.000000,0.001303,0.000744,0.000000,0.000000,-4.390990
1204.000000,0.156132,0.011689,0.006276,0.000000,0.031801,0.000000,0.000000,0.000539,0.000073,0.003457,0.000000,-0.537912
1205.000000,0.131052,0.012046,0.007167,0.003838,0.000000,0.000000,0.000000,0.000285,0.000000,0.000000,0.000000,-0.021392
1206.000000,0.266535,0.006984,0.005224,0.012918,0.000000,0.000000,0.000000,0.001129,0.000094,0.012093,0.000000,-1.503361
1207.000000,0.113528,0.007797,0.006634,0.000722,0.018839,0.000000,0.000000,0.000000,0.000160,0.000660,0.000000,-0.254752
1208.000000,0.074593,0.009334,0.004498,0.002875,0.000000,0.000000,0.000000,0.000139,0.000038,0.000000,0.000000,-0.040661
1209.000000,0.158577,0.020931,0.009698,0.000000,0.027785,0.000000,0.000000,0.000398,0.000136,0.002682,0.000000,-0.372991
1210.000000,0.186093,0.019747,0.003520,0.010148,0.043752,0.000000,0.000000,0.000659,0.000000,0.000000,0.000000,-0.653122
1211.000000,0.166706,0.012794,0.006668,0.018214,0.000000,0.004728,0.000000,0.000397,0.000441,0.002451,0.000000,-1.189601
1212.000000,0.681940,0.024424,0.014263,0.119319,0.102712,0.000000,0.000000,0.000000,0.012755,0.000000,0.000000,-17.551544
1213.000000,0.423031,0.014302,0.040201,0.000000,0.000000,0.000000,0.000000,0.000000,0.001783,0.173709,0.000000,-17.656552
1214.000000,1.000000,0.001071,0.004908,0.000000,0.000000,0.071590,0.000000,0.004183,0.005830,0.000000,0.000000,-14.176850
1215.000000,0.429343,0.017039,0.013679,0.010171,0.043573,0.000000,0.000000,0.001597,0.000184,0.000000,0.000000,-0.892030
1216.000000,1.000000,0.044789,0.001180,0.000000,0.191495,0.000000,0.000000,0.006089,0.001188,0.008455,0.000000,-5.632786
1217.000000,0.096704,0.010696,0.005799,0.002145,0.000000,0.000000,0.000000,0.000220,0.000000,0.000000,0.000000,0.010654
1218.000000,0.417506,0.014831,0.011184,0.000000,0.000000,0.000000,0.000000,0.000000,0.005576,0.037886,0.000000,-8.817180
1219.000000,1.000000,0.027777,0.002315,0.020331,0.009763,0.017295,0.000000,0.000000,0.001097,0.018311,0.000000,-4.052714
1220.000000,0.055173,0.002609,0.002168,0.000000,0.005382,0.000000,0.000000,0.000217,0.000011,0.000000,0.000000,-0.080766
1221.000000,0.057502,0.004740,0.002714,0.000000,0.003520,0.000400,0.000000,0.000091,0.000010,0.000000,0.000000,-0.028212
1222.000000,0.236913,0.010545,0.001027,0.000000,0.027843,0.000000,0.000000,0.001578,0.000443,0.000000,0.000000,-1.183502
1223.000000,0.656982,0.010610,0.018697,0.127712,0.000000,0.000000,0.000000,0.003048,0.001044,0.046824,0.000000,-8.299888
1224.000000,0.114474,0.004820,0.003086,0.001349,0.013942,0.001068,0.000000,0.000411,0.000422,0.001427,0.000000,-0.719775
1225.000000,1.000000,0.040395,0.010434,0.015722,0.000000,0.027320,0.000811,0.001836,0.003890,0.000000,0.000000,-6.315391
1226.000000,1.000000,0.037982,0.004603,0.065821,0.143868,0.000000,0.000000,0.003482,0.000544,0.006957,0.000000,-4.556707
1227.000000,0.185313,0.011956,0.005168,0.000000,0.015645,0.000000,0.000094,0.000573,0.000020,0.001974,0.000000,-0.285680
1228.000000,0.205479,0.006793,0.012275,0.000000,0.000000,0.000000,0.000000,0.000000,0.001467,0.014013,0.000000,-2.509239
1229.000000,0.110746,0.005712,0.006615,0.000000,0.014944,0.000000,0.000000,0.000329,0.000414,0.000000,0.000000,-0.512964
1230.000000,0.255398,0.011702,0.003837,0.017770,0.000000,0.008573,0.000000,0.001872,0.000556,0.001898,0.000000,-2.058353
1231.000000,0.543523,0.022266,0.027668,0.000000,0.050174,0.000000,0.000000,0.002309,0.000000,0.002487,0.000000,-0.863107
1232.000000,0.087855,0.009903,0.005905,0.000000,0.007121,0.001030,0.000000,0.000224,0.000021,0.000000,0.000000,-0.072766
1233.000000,0.209270,0.004052,0.001525,0.009036,0.196101,0.000000,0.000000,0.000445,0.000338,0.000000,0.000000,-2.762171
1234.000000,0.321340,0.007771,0.002476,0.034109,0.000000,0.004829,0.000000,0.003516,0.000000,0.004214,0.000000,-2.727629
1235.000000,0.092589,0.009201,0.005474,0.002931,0.000000,0.000000,0.000000,0.000217,0.000000,0.000000,0.000000,-0.016339
1236.000000,0.051995,0.006458,0.002824,0.000000,0.000000,0.000299,0.000000,0.000163,0.000000,0.000000,0.000000,-0.007816
1237.000000,0.100671,0.013423,0.046980,0.000000,0.020134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.040268
1238.000000,0.125598,0.017981,0.015444,0.000000,0.004605,0.000000,0.000000,0.000480,0.000000,0.000514,0.000000,0.027933
1239.000000,1.000000,0.002592,0.002905,0.492059,0.479618,0.000000,0.000000,0.005797,0.000000,0.000000,0.000000,-21.464958
1240.000000,0.045143,0.005236,0.003007,0.000000,0.005344,0.000000,0.000000,0.000031,0.000014,0.000000,0.000000,-0.011147
1241.000000,0.281911,0.009031,0.001604,0.024137,0.000000,0.015546,0.000000,0.002438,0.000000,0.000242,0.000000,-2.733399
1242.000000,0.083245,0.007252,0.002611,0.000417,0.003746,0.002342,0.000000,0.000432,0.000000,0.000565,0.000000,-0.279663
1243.000000,0.332685,0.005193,0.002778,0.046230,0.000000,0.000000,0.000004,0.011955,0.000000,0.000000,0.000000,-6.387411
1244.000000,0.159794,0.003264,0.003008,0.000000,0.007441,0.000000,0.000000,0.001197,0.000000,0.004185,0.000000,-0.715642
1245.000000,1.000000,0.011541,0.003075,0.000000,0.148777,0.018501,0.000000,0.001139,0.001800,0.046590,0.000000,-8.844207
1246.000000,0.613518,0.005594,0.002776,0.000000,0.488563,0.005489,0.000000,0.001321,0.001190,0.000000,0.000000,-7.409528
1247.000000,1.000000,0.039363,0.004629,0.060138,0.000000,0.000000,0.000000,0.003268,0.001465,0.042177,0.000000,-6.932912
1248.000000,0.212857,0.007613,0.001065,0.018200,0.039973,0.000000,0.000000,0.001284,0.000000,0.003062,0.000000,-1.431773
1249.000000,1.000000,0.008046,0.001977,0.017611,0.000000,0.025658,0.000000,0.002860,0.001456,0.000000,0.000000,-4.836541
1250.000000,0.133891,0.012127,0.008358,0.000000,0.011931,0.000000,0.000000,0.000313,0.000003,0.000960,0.000000,-0.087264
1251.000000,0.104373,0.004464,0.003649,0.000000,0.000000,0.000000,0.000000,0.001245,0.000000,0.005661,0.000000,-0.778498
1252.000000,0.128321,0.011267,0.003206,0.001416,0.006465,0.003101,0.000000,0.000544,0.000000,0.000000,0.000000,-0.336395
1253.000000,1.000000,0.077415,0.004700,0.026471,0.000000,0.028211,0.000745,0.003572,0.005394,0.000000,0.000000,-8.593579
1254.000000,1.000000,0.005776,0.039605,0.041580,0.132302,0.000000,0.000000,0.000000,0.000000,0.000000,0.007056,-4.360217
1255.000000,1.000000,0.022137,0.024052,0.020494,0.078052,0.000000,0.000000,0.000000,0.000862,0.000875,0.001985,-1.882815
1256.000000,0.294585,0.011950,0.010875,0.005519,0.032923,0.000000,0.000000,0.001181,0.000131,0.000000,0.000000,-0.628800
1257.000000,0.132659,0.009092,0.002882,0.000000,0.007336,0.000000,0.000000,0.000477,0.000053,0.003712,0.000000,-0.405852
1258.000000,0.064458,0.005475,0.002254,0.000391,0.001946,0.000000,0.000000,0.000139,0.000000,0.000000,0.000000,-0.004651
1259.000000,0.358774,0.039863,0.021647,0.000000,0.000000,0.000000,0.000000,0.000000,0.000162,0.028097,0.000000,-2.239154
1260.000000,1.000000,0.033298,0.011451,0.030746,0.000000,0.014032,0.000000,0.000000,0.000665,0.000000,0.002057,-2.315384
1261.000000,0.063919,0.005747,0.002366,0.000411,0.002042,0.000000,0.000000,0.000146,0.000000,0.000000,0.000000,-0.004882
1262.000000,0.094632,0.003381,0.003277,0.000000,0.017158,0.000255,0.000000,0.000205,0.000307,0.000853,0.000000,-0.505903
1263.000000,1.000000,0.019050,0.028039,0.000000,0.300973,0.000000,0.002172,0.000000,0.000256,0.018476,0.000000,-4.623354
1264.000000,0.643579,0.005145,0.190992,0.125755,0.000000,0.000000,0.000000,0.000798,0.000000,0.001464,0.000000,-3.155104
1265.000000,1.000000,0.005272,0.010516,0.255775,0.087278,0.001262,0.000000,0.003623,0.000291,0.007106,0.000000,-9.436704
1266.000000,0.136415,0.010226,0.006621,0.001806,0.031809,0.000569,0.000000,0.000000,0.000085,0.000000,0.000000,-0.311767
1267.000000,0.380208,0.006856,0.004600,0.040733,0.048255,0.001664,0.000000,0.002523,0.000000,0.000000,0.000000,-2.287677
1268.000000,1.000000,0.018715,0.003886,0.000000,0.045071,0.025959,0.002461,0.001116,0.001231,0.003272,0.000000,-4.163044
1269.000000,0.189019,0.007860,0.001140,0.000000,0.003463,0.004598,0.000000,0.000464,0.001257,0.000200,0.000000,-1.747256
1270.000000,0.087287,0.004621,0.005694,0.013349,0.002297,0.000000,0.000000,0.000227,0.000000,0.000000,0.000000,-0.318475
1271.000000,0.058462,0.008698,0.004799,0.001628,0.000586,0.000000,0.000000,0.000184,0.000000,0.000000,0.000000,0.007721
1272.000000,0.516015,0.027892,0.008519,0.000000,0.042626,0.007914,0.000000,0.001857,0.001274,0.008829,0.000000,-2.685536
1273.000000,0.382234,0.001820,0.002302,0.000000,0.102040,0.000000,0.000000,0.009210,0.000006,0.047397,0.000000,-9.233741
1274.000000,1.000000,0.002415,0.020974,0.163847,0.122285,0.000000,0.002900,0.004212,0.000882,0.009317,0.000000,-8.270198
1275.000000,0.074743,0.005415,0.001744,0.003381,0.000000,0.001581,0.000000,0.000362,0.000000,0.000000,0.000000,-0.224707
1276.000000,0.087844,0.011638,0.007040,0.000000,0.000000,0.000000,0.000000,0.000311,0.000000,0.001907,0.000000,-0.096230
1277.000000,0.911045,0.037037,0.000000,0.078485,0.000000,0.461750,0.000000,0.004458,0.009191,0.032666,0.000000,-58.285014
1278.000000,1.000000,0.007246,0.040761,0.036867,0.000000,0.000000,0.000000,0.000000,0.000000,0.013779,0.004038,-2.684829
1279.000000,0.116787,0.013106,0.006008,0.000000,0.000000,0.000000,0.000000,0.000450,0.000098,0.005125,0.000000,-0.432293
1280.000000,0.396020,0.006677,0.002473,0.029576,0.038247,0.019547,0.000000,0.001254,0.001145,0.000000,0.000000,-3.951593
1281.000000,0.050825,0.003666,0.002538,0.000000,0.002615,0.000475,0.000000,0.000119,0.000012,0.000000,0.000000,-0.039214
1282.000000,1.000000,0.011628,1.113695,0.000000,0.000000,0.028424,0.000000,0.000000,0.000000,0.000000,0.003158,-2.354005
1283.000000,0.038414,0.005772,0.009046,0.000000,0.000000,0.000000,0.000000,0.000115,0.000000,0.000000,0.000000,0.032451
1284.000000,0.395246,0.019733,0.013159,0.000000,0.064391,0.001594,0.000000,0.001727,0.001978,0.006738,0.000000,-3.083097
1285.000000,0.045882,0.005985,0.002884,0.001843,0.000000,0.000000,0.000000,0.000089,0.000025,0.000000,0.000000,-0.026071
1286.000000,1.000000,0.005823,0.133121,0.000000,0.908644,0.000000,0.000000,0.000000,0.000000,0.022930,0.000000,-11.623476
1287.000000,0.102169,0.013042,0.007071,0.002616,0.000000,0.000000,0.000000,0.000268,0.000000,0.000000,0.000000,0.012991
1288.000000,0.068066,0.007687,0.001108,0.000000,0.000000,0.000816,0.000000,0.000369,0.000000,0.000000,0.000000,-0.129722
1289.000000,0.279822,0.012291,0.006199,0.000000,0.035013,0.000731,0.000000,0.001135,0.000214,0.004432,0.000000,-0.904430
1290.000000,0.077100,0.012538,0.020031,0.000000,0.000000,0.000376,0.000000,0.000374,0.000000,0.000000,0.000000,0.043323
1291.000000,0.283522,0.016004,0.008123,0.000000,0.018336,0.000000,0.000000,0.000807,0.000000,0.001475,0.000000,-0.256944
1292.000000,0.067085,0.009852,0.005469,0.001729,0.000000,0.000175,0.000000,0.000208,0.000000,0.000000,0.000000,0.003858
1293.000000,0.037212,0.004091,0.001336,0.000000,0.000000,0.000000,0.000000,0.000104,0.000000,0.000000,0.000000,-0.000086
1294.000000,1.000000,0.006985,0.002196,0.148534,0.000000,0.164491,0.000000,0.000000,0.000000,0.025510,0.000000,-21.384980
1295.000000,0.266978,0.022055,0.010317,0.000000,0.028567,0.000000,0.000000,0.000000,0.000097,0.000000,0.000000,-0.129127
1296.000000,0.483452,0.020320,0.005577,0.007186,0.011726,0.031690,0.000000,0.001408,0.001108,0.000000,0.000000,-3.942598
1297.000000,0.080086,0.005515,0.001775,0.001355,0.003287,0.001942,0.000000,0.000355,0.000042,0.000000,0.000000,-0.261478
1298.000000,1.000000,0.023564,0.000082,0.012881,0.000000,0.006878,0.000000,0.001967,0.001401,0.007600,0.000000,-3.243581
1299.000000,1.000000,0.000000,0.014925,0.000000,0.000000,0.000000,0.000000,0.012652,0.001849,0.033677,0.000000,-10.015230
1300.000000,1.000000,0.006289,0.138381,0.000000,0.000000,0.000000,0.000205,0.000000,0.000970,0.027079,0.005643,-3.960116
1301.000000,0.255905,0.002791,0.003142,0.028975,0.000000,0.004538,0.000000,0.001276,0.000006,0.014675,0.000000,-2.598663
1302.000000,0.446537,0.006573,0.025146,0.000000,0.275012,0.000000,0.000000,0.000000,0.000559,0.000000,0.000000,-3.467792
1303.000000,1.000000,0.017191,0.004526,0.001108,0.007069,0.000000,0.007748,0.184423,0.000000,0.000000,0.000000,-92.834508
1304.000000,0.167128,0.005567,0.006700,0.000000,0.012727,0.000000,0.000000,0.000647,0.000000,0.000000,0.000000,-0.224411
1305.000000,0.223300,0.023168,0.004701,0.000000,0.023352,0.000000,0.000000,0.000870,0.000000,0.002467,0.000000,-0.414484
1306.000000,0.042271,0.004810,0.001667,0.000000,0.001126,0.000000,0.000000,0.000127,0.000000,0.000000,0.000000,-0.003297
1307.000000,0.175977,0.013620,0.019446,0.034872,0.040788,0.000000,0.000000,0.000000,0.000041,0.000975,0.000000,-1.077210
1308.000000,1.000000,0.015970,0.005388,0.000000,0.000000,0.253797,0.000000,0.000000,0.000103,0.026430,0.000000,-26.349994
1309.000000,0.092745,0.005446,0.003368,0.000000,0.000000,0.000000,0.000434,0.000082,0.000033,0.004583,0.000000,-0.384461
1310.000000,0.165746,0.014435,0.002942,0.007292,0.025359,0.000000,0.000000,0.000554,0.000000,0.000198,0.000000,-0.420882
1311.000000,0.975800,0.007068,0.027658,0.539195,0.024133,0.000000,0.000000,0.002778,0.000000,0.002259,0.000000,-16.145497
1312.000000,0.058222,0.004495,0.001515,0.000000,0.000000,0.001013,0.000000,0.000298,0.000000,0.000770,0.000000,-0.165856
1313.000000,0.346765,0.007036,0.024768,0.046500,0.011949,0.000000,0.002036,0.000000,0.000000,0.012291,0.000000,-2.181525
1314.000000,0.090990,0.023452,0.013013,0.001163,0.006287,0.001308,0.000000,0.000595,0.000000,0.000000,0.000000,-0.042520
1315.000000,0.042403,0.004795,0.002424,0.000992,0.002109,0.000064,0.000000,0.000114,0.000014,0.000000,0.000000,-0.024204
1316.000000,0.189519,0.009680,0.007185,0.000000,0.000000,0.000000,0.000000,0.000000,0.000513,0.009717,0.000000,-1.183807
1317.000000,1.000000,0.012841,0.023559,0.063336,0.000000,0.000000,0.003806,0.000000,0.000596,0.022960,0.000000,-3.880222
1318.000000,0.115891,0.003235,0.003893,0.000000,0.007395,0.000000,0.000000,0.000376,0.000000,0.000000,0.000000,-0.130389
1319.000000,0.128274,0.011002,0.005652,0.001993,0.006587,0.000000,0.000000,0.000278,0.000043,0.000000,0.000000,-0.066270
1320.000000,1.000000,0.059614,0.012953,0.030279,0.105190,0.000000,0.000000,0.002586,0.000000,0.000000,0.000000,-1.801070
1321.000000,1.000000,0.013444,0.012984,0.000000,0.073275,0.006736,0.000000,0.000000,0.000580,0.000000,0.003546,-2.455184
1322.000000,0.266592,0.043270,0.014238,0.036039,0.000000,0.000000,0.000000,0.000000,0.000207,0.000000,0.000000,-0.762740
1323.000000,0.358203,0.031112,0.005925,0.003146,0.038615,0.023339,0.000000,0.000000,0.000000,0.000000,0.000000,-2.123563
1324.000000,0.156250,0.007812,0.121094,0.000000,0.042969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.273438
1325.000000,0.083425,0.008567,0.006036,0.000000,0.010009,0.003139,0.000000,0.000025,0.000040,0.000253,0.000000,-0.266942
1326.000000,0.261767,0.002137,0.075369,0.000000,0.000000,0.000000,0.001241,0.000000,0.000192,0.001025,0.000000,-0.242288
1327.000000,0.049829,0.004120,0.008141,0.000000,0.004658,0.000000,0.000000,0.000162,0.000110,0.000389,0.000000,-0.119504
1328.000000,0.159340,0.002331,0.027224,0.000000,0.044141,0.000000,0.001412,0.001043,0.000000,0.000000,0.000000,-0.954143
1329.000000,1.000000,0.006348,0.001770,0.003598,0.557770,0.018201,0.000000,0.000000,0.000000,0.037532,0.000000,-10.876681
1330.000000,0.414490,0.007248,0.012179,0.000000,0.000000,0.000000,0.000000,0.001944,0.000000,0.056267,0.000000,-5.521369
1331.000000,0.055788,0.009229,0.007377,0.000000,0.001540,0.000000,0.000000,0.000230,0.000000,0.000000,0.000000,0.030437
1332.000000,0.103330,0.005822,0.001847,0.003789,0.000000,0.001743,0.000000,0.000404,0.000000,0.000000,0.000000,-0.254110
1333.000000,0.417870,0.027900,0.002115,0.000000,0.193408,0.000000,0.000000,0.000953,0.000000,0.000000,0.000000,-2.313573
1334.000000,0.120387,0.006418,0.001617,0.000000,0.000000,0.003253,0.000000,0.000060,0.011085,0.000000,0.000000,-13.175893
1335.000000,0.145994,0.002358,0.052395,0.000000,0.000000,0.000820,0.000841,0.000000,0.000184,0.000000,0.000000,-0.208855
1336.000000,0.045942,0.003243,0.002004,0.001353,0.000000,0.000000,0.000000,0.000083,0.000001,0.000000,0.000000,-0.014242
1337.000000,0.122688,0.008085,0.005697,0.000000,0.000000,0.000000,0.000718,0.000088,0.000000,0.006341,0.000000,-0.508521
1338.000000,0.110052,0.008818,0.007355,0.000000,0.000000,0.004802,0.000200,0.000111,0.000000,0.001783,0.000000,-0.444327
1339.000000,0.183662,0.093191,0.003527,0.000000,0.000000,0.000000,0.000000,0.000918,0.000046,0.006198,0.000000,-0.525846
1340.000000,0.610202,0.006568,0.001078,0.004743,0.734257,0.018727,0.000000,0.000491,0.000000,0.041205,0.000000,-13.492592
1341.000000,0.283848,0.013296,0.010717,0.006573,0.000000,0.000000,0.001820,0.000000,0.000155,0.016191,0.000000,-1.562923
1342.000000,0.093901,0.009463,0.003109,0.000000,0.011063,0.000000,0.000000,0.000442,0.000000,0.001163,0.000000,-0.188277
1343.000000,0.150831,0.001858,0.002265,0.000000,0.000000,0.000475,0.000000,0.000921,0.000000,0.005137,0.000000,-0.717923
1344.000000,0.103960,0.007113,0.002074,0.000000,0.000000,0.000749,0.000000,0.000386,0.000000,0.001466,0.000000,-0.197361
1345.000000,0.244528,0.008600,0.001980,0.000000,0.027322,0.000000,0.000000,0.000635,0.000283,0.006083,0.000000,-1.053154
1346.000000,1.000000,0.047374,0.012750,0.000000,0.026951,0.013083,0.000000,0.002584,0.000000,0.000000,0.000000,-1.468520
1347.000000,0.102955,0.015136,0.002462,0.000000,0.002022,0.001594,0.000000,0.000704,0.000000,0.000000,0.000000,-0.244054
1348.000000,0.183732,0.003373,0.004222,0.006897,0.000000,0.000000,0.000210,0.001198,0.000000,0.008162,0.000000,-1.109583
1349.000000,0.115432,0.008337,0.005272,0.000000,0.015267,0.000000,0.000283,0.000278,0.000000,0.001675,0.000000,-0.225867
1350.000000,0.081716,0.004545,0.006735,0.005132,0.000000,0.000000,0.000000,0.000158,0.000000,0.005331,0.000000,-0.541573
1351.000000,0.341037,0.007086,0.008491,0.012363,0.000000,0.000000,0.001079,0.001014,0.000000,0.030437,0.000000,-3.135896
1352.000000,0.786002,0.009295,0.022058,0.005424,0.097437,0.000000,0.000000,0.005369,0.000000,0.024943,0.000000,-4.286295
1353.000000,0.223990,0.003477,0.004660,0.000000,0.000000,0.002175,0.000000,0.001524,0.000142,0.008804,0.000000,-1.352224
1354.000000,1.000000,0.042645,0.011204,0.012038,0.018105,0.009440,0.000375,0.002026,0.000000,0.000000,0.000000,-1.236107
1355.000000,0.472567,0.027393,0.033286,0.060365,0.000000,0.000793,0.000000,0.001424,0.000000,0.000401,0.000000,-1.386643
1356.000000,0.626994,0.000000,0.038462,0.000000,0.408845,0.000475,0.006098,0.000000,0.000000,0.010869,0.000000,-6.197363
1357.000000,0.198834,0.019357,0.004314,0.015380,0.035349,0.000000,0.000000,0.000735,0.000000,0.000000,0.000000,-0.696257
1358.000000,0.397376,0.005317,0.010395,0.000000,0.000000,0.000000,0.000134,0.002091,0.000301,0.014762,0.000000,-1.904346
1359.000000,0.092268,0.004462,0.003385,0.000000,0.085469,0.000727,0.000000,0.000072,0.000062,0.000000,0.000000,-0.980393
1360.000000,0.359752,0.005363,0.007988,0.003121,0.012320,0.002403,0.000000,0.002926,0.000000,0.009910,0.000000,-1.902810
1361.000000,0.068308,0.004450,0.002647,0.000000,0.007934,0.000568,0.000000,0.000181,0.000000,0.000280,0.000000,-0.111572
1362.000000,0.064542,0.007077,0.002311,0.000000,0.000000,0.000000,0.000000,0.000179,0.000000,0.000000,0.000000,-0.000149
1363.000000,0.681923,0.006657,0.001988,0.124609,0.000000,0.035065,0.000000,0.000810,0.001117,0.012292,0.000000,-8.331970
1364.000000,0.039992,0.003997,0.002661,0.000000,0.002617,0.000451,0.000000,0.000121,0.000012,0.000000,0.000000,-0.035042
1365.000000,0.204348,0.004849,0.001460,0.000000,0.000000,0.023352,0.000000,0.000263,0.000000,0.007136,0.000000,-2.693668
1366.000000,0.183081,0.003181,0.003612,0.041850,0.000000,0.004733,0.000000,0.000732,0.000397,0.004694,0.000000,-2.182027
1367.000000,0.112000,0.005069,0.002267,0.002460,0.000000,0.000000,0.000000,0.000571,0.001738,0.000000,0.000000,-2.099872
1368.000000,0.220941,0.019633,0.005903,0.010725,0.000000,0.011320,0.000639,0.000155,0.000000,0.000000,0.000000,-1.106943
1369.000000,0.092482,0.005821,0.045392,0.000000,0.002189,0.000000,0.000000,0.000000,0.000365,0.000881,0.000000,-0.318889
1370.000000,0.346764,0.010137,0.001047,0.000000,0.000000,0.047706,0.000000,0.001805,0.000000,0.000000,0.000000,-5.105238
1371.000000,0.063546,0.004462,0.003383,0.001175,0.000000,0.000000,0.000000,0.000137,0.000038,0.004353,0.000000,-0.396539
1372.000000,0.130789,0.009493,0.001055,0.021693,0.002650,0.001372,0.000000,0.005753,0.000000,0.000000,0.000000,-3.058930
1373.000000,1.000000,0.061021,0.022254,0.001441,0.037890,0.050269,0.000000,0.000000,0.000615,0.008312,0.000000,-4.832796
1374.000000,0.161616,0.253788,0.006313,0.013889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.032828
1375.000000,0.094499,0.005843,0.015548,0.000000,0.000000,0.000146,0.000000,0.000251,0.000054,0.000000,0.000000,-0.018881
1376.000000,0.128372,0.021020,0.006864,0.000000,0.000000,0.000000,0.000000,0.000532,0.000000,0.000000,0.000000,-0.000444
1377.000000,0.861065,0.011626,0.001192,0.000000,0.012947,0.338697,0.000000,0.001988,0.001561,0.000000,0.000000,-35.211184
1378.000000,0.606707,0.009696,0.003283,0.066201,0.060794,0.036437,0.000000,0.001885,0.001440,0.000000,0.000000,-6.929130
1379.000000,0.129704,0.010240,0.016033,0.000000,0.007815,0.004267,0.000000,0.000000,0.000000,0.000000,0.000000,-0.267044
1380.000000,0.043888,0.004627,0.002509,0.000000,0.000000,0.000000,0.000000,0.000148,0.000000,0.000668,0.000000,-0.036744
1381.000000,0.281527,0.006838,0.017945,0.043876,0.009166,0.000000,0.000000,0.000000,0.000435,0.002681,0.000000,-1.565954
1382.000000,0.251438,0.019281,0.000401,0.000000,0.038692,0.000000,0.000000,0.002584,0.001241,0.000000,0.000000,-2.498806
1383.000000,0.642376,0.043456,0.004298,0.000000,0.191951,0.031815,0.000000,0.000000,0.000726,0.000000,0.000000,-4.638431
1384.000000,0.861984,0.013831,0.009129,0.024169,0.593941,0.009709,0.000000,0.000000,0.000000,0.002085,0.000000,-7.906281
