
input orientation, VRS
DMU,Efficiency,Holidays Taken,DeadlinesMissed,Experience(yrs),number of EOM,EOY(points),DeadlinesMet,TaskAssigned,EOM points (agg),Manager Score,TaskCompleted,VRS
813.000000,1.000000,0.596700,0.403300,2.840458,0.476074,0.423905,0.000000,0.000000,0.000000,6.386398,0.000000,-9.126834
814.000000,0.410622,0.621349,0.378651,2.149787,0.000000,0.000000,0.077286,0.000000,0.000000,0.007765,0.000000,-1.824216
815.000000,0.198055,0.698642,0.301358,0.121737,0.000000,0.000000,0.041338,0.000000,1.115923,0.720350,0.000000,-1.801293
816.000000,0.234285,0.307525,0.692475,0.064253,0.013814,0.010802,0.013110,0.522749,0.000000,0.524086,0.000000,-0.914530
817.000000,0.209121,0.438656,0.561344,0.455398,0.000000,0.158190,0.100404,0.030153,0.981091,0.488415,0.000000,-2.004529
818.000000,1.000000,0.580006,0.419994,0.000000,1.244452,0.000000,2.635692,0.000000,0.000000,0.077876,0.000000,-2.958019
819.000000,0.290986,0.681807,0.318193,0.043483,7.070132,0.480730,0.687658,0.000000,0.366783,0.000000,0.000000,-8.357800
820.000000,0.091434,0.265996,0.734004,0.258801,0.000000,0.012467,0.000000,0.055821,0.000000,0.000000,0.000000,-0.235655
821.000000,0.062956,0.365020,0.634980,0.000000,0.000000,0.000000,0.000000,0.063104,0.000000,0.000000,0.000000,-0.000148
822.000000,0.072679,0.448094,0.551906,0.000000,0.042887,0.035339,0.000000,0.112150,0.011728,0.037270,0.000000,-0.166695
823.000000,1.000000,0.290012,0.709988,0.000000,1.830249,0.000000,0.000000,0.797400,0.661996,1.000698,0.000000,-3.290342
824.000000,0.067483,0.647586,0.352414,0.000000,0.102980,0.000000,0.000000,0.000000,0.137518,0.022938,0.000000,-0.195953
825.000000,1.000000,0.313081,0.686919,0.110853,0.620130,0.000000,0.665946,1.360803,0.000000,1.543681,0.000000,-3.301412
826.000000,0.144704,0.829549,0.170451,0.000000,0.748736,0.000000,0.000000,0.000000,0.055345,0.003024,0.000000,-0.662400
827.000000,0.444267,0.505858,0.494142,0.000000,5.354660,0.400117,0.000000,0.000000,0.157323,0.945951,0.000000,-6.413783
828.000000,0.168792,0.579805,0.420195,0.219213,0.125262,0.000000,0.008633,5.154905,0.000000,0.000000,0.000000,-5.339220
829.000000,0.093514,0.302479,0.697521,0.000000,0.000000,0.000000,0.000000,0.106756,0.000000,0.097165,0.000000,-0.110407
830.000000,0.112473,0.838639,0.161360,0.000000,0.108465,0.536474,0.000000,0.000000,0.074145,0.000000,0.000000,-0.606610
831.000000,0.916557,0.006787,0.993213,0.000000,12.354611,0.000000,0.000000,0.000000,0.688060,3.795968,0.000000,-15.922081
832.000000,0.284073,0.707209,0.292791,0.000000,0.705272,0.552639,0.000000,0.975827,0.174119,0.000000,0.000000,-2.123785
833.000000,1.000000,0.996022,0.003978,0.308310,0.000000,0.000000,0.000000,0.000000,217.353317,0.000000,0.000000,-216.661630
834.000000,0.263704,0.579943,0.420057,0.298494,0.000000,0.000000,0.000000,0.000000,1.749135,0.148856,0.000000,-1.932780
835.000000,0.061410,0.621808,0.378192,0.000000,0.005666,0.032429,0.000000,0.037653,0.000000,0.000000,0.000000,-0.014338
836.000000,0.053571,0.910714,0.089286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.053571
837.000000,0.749410,0.859099,0.140901,0.000000,0.000000,7.593124,0.134549,0.000000,0.000000,9.323739,0.000000,-16.302002
838.000000,0.044340,0.578770,0.421230,0.007616,0.000552,0.000000,0.000000,0.023269,0.000000,0.000000,0.000000,0.012903
839.000000,0.303171,0.593279,0.406721,0.000000,2.109037,0.339846,0.000000,0.019129,3.875403,0.000000,0.000000,-6.040244
840.000000,0.087306,0.382372,0.617628,0.105092,0.120603,0.000000,0.000000,0.066548,0.146857,0.005966,0.000000,-0.357762
841.000000,0.076576,0.520555,0.479445,0.000000,0.085766,0.000000,0.000000,0.053851,0.097195,0.000000,0.000000,-0.160236
842.000000,1.000000,0.328773,0.671227,0.426539,0.323835,1.660379,0.000000,2.231023,0.160573,0.023682,0.000000,-3.826030
843.000000,0.080108,0.721171,0.278829,0.000000,0.041359,0.000000,0.000000,0.019492,0.142718,0.028131,0.000000,-0.151592
844.000000,0.725589,0.664983,0.335017,4.388889,0.209502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.872802
845.000000,0.062087,0.830739,0.169261,0.000000,0.000000,0.000000,0.000000,0.023633,0.000000,0.019294,0.000000,0.019160
846.000000,0.813981,0.470421,0.529579,0.000000,2.506065,0.616249,0.000000,4.725641,2.198342,0.675002,0.000000,-9.907320
847.000000,0.113715,0.636286,0.363714,0.094260,0.000000,0.142725,0.000000,0.194430,0.000000,0.002739,0.000000,-0.320439
848.000000,0.057619,0.394245,0.605755,0.000000,0.000000,0.050762,0.000000,0.045580,0.000000,0.022465,0.000000,-0.061188
849.000000,0.092359,0.432192,0.567808,0.000000,0.000000,0.000000,0.000000,0.112857,0.000000,0.088081,0.000000,-0.108579
850.000000,0.477543,0.855940,0.144060,0.308259,0.209416,0.000000,0.000000,0.000000,6.832112,5.732086,0.000000,-12.604330
851.000000,0.805207,0.523683,0.476317,0.000000,0.000000,0.000000,0.045249,1.717310,0.000000,7.804601,0.000000,-8.761954
852.000000,0.096125,0.693551,0.306449,0.316598,0.000000,0.139054,0.000000,0.119269,0.000000,0.000000,0.000000,-0.478795
853.000000,0.104035,0.488793,0.511207,0.000000,0.391102,0.000000,0.000000,0.048298,0.000000,0.245104,0.000000,-0.580469
854.000000,0.149767,0.593487,0.406513,0.000000,0.298430,0.067925,0.000000,0.908368,0.076109,0.000000,0.000000,-1.201065
855.000000,1.000000,0.713590,0.286410,0.000000,0.000000,1.264685,0.000000,0.605480,1.464349,1.445467,0.000000,-3.779982
856.000000,0.564809,0.486414,0.513586,0.000000,3.189593,3.428348,0.000000,0.000000,0.524871,0.000000,0.000000,-6.578003
857.000000,0.993644,0.094802,0.905198,0.000000,0.000000,3.468128,1.689507,4.006445,0.000000,0.857077,0.000000,-9.027512
858.000000,0.098344,0.238431,0.761569,0.009172,0.000000,0.000000,0.000000,0.050386,0.000000,0.120412,0.000000,-0.081626
859.000000,0.051154,0.864612,0.135388,0.000000,0.056585,0.003234,0.000000,0.000000,0.020790,0.000000,0.000000,-0.029455
860.000000,0.195445,0.362385,0.637615,0.000000,1.879357,0.038138,0.000000,0.044398,0.037267,0.000000,0.000000,-1.803714
861.000000,0.096270,0.769603,0.230397,0.108006,0.207281,0.000000,0.000000,0.124555,0.028360,0.000000,0.000000,-0.371933
862.000000,0.898447,0.776475,0.223525,4.760404,11.226821,0.000000,0.000000,0.000000,0.325753,0.000000,0.000000,-15.414531
863.000000,0.897394,0.671715,0.328285,0.000000,9.234890,0.000000,0.000000,0.000000,1.680884,1.790597,0.000000,-11.808977
864.000000,0.437886,0.231113,0.768887,0.000000,0.000000,0.000000,0.026237,0.650808,0.000000,4.305395,0.000000,-4.544554
865.000000,0.311381,0.667998,0.332002,0.232210,1.090661,0.036785,0.000000,0.403056,0.000000,0.000000,0.000000,-1.451330
866.000000,0.037128,0.716343,0.283657,0.000000,0.025119,0.000000,0.000000,0.002911,0.000000,0.000000,0.000000,0.009098
867.000000,0.055347,0.505129,0.494871,0.006266,0.005279,0.000000,0.000000,0.048278,0.000000,0.000828,0.000000,-0.005304
868.000000,0.092192,0.644771,0.355229,0.000000,0.000000,0.000000,0.000000,0.014761,0.042241,0.419360,0.000000,-0.384171
869.000000,0.319245,0.678606,0.321394,0.000000,1.620066,0.422598,0.000000,0.256081,0.160263,0.471215,0.000000,-2.610978
870.000000,0.438893,0.358901,0.641099,17.681587,0.000000,0.000000,0.000000,0.488375,0.122824,0.260655,0.000000,-18.114549
871.000000,1.000000,0.408744,0.591256,6.903472,0.972127,1.761781,0.000000,0.000000,0.186682,0.402219,0.000000,-9.226281
872.000000,1.000000,0.672771,0.327229,0.000000,0.000000,15.078601,0.000000,0.000000,0.785672,11.391189,0.000000,-26.255463
873.000000,0.090085,0.298514,0.701486,0.098781,0.125057,0.000000,0.000000,0.085315,0.049345,0.000000,0.000000,-0.268412
874.000000,1.000000,0.929932,0.070068,0.000000,0.000000,3.836907,3.418667,0.000000,0.000000,0.000000,0.000000,-6.255574
875.000000,1.000000,0.492768,0.507232,0.000000,0.000000,45.116412,0.057512,0.730846,0.302787,0.000000,0.000000,-45.207557
876.000000,0.152753,0.581491,0.418509,0.000000,0.293092,0.000000,0.000000,0.158407,0.133653,0.130020,0.000000,-0.562420
877.000000,0.687187,0.572465,0.427535,0.000000,4.841840,0.000000,0.000000,3.774827,1.718565,124.588758,0.000000,-134.236810
878.000000,0.092726,0.406735,0.593265,0.000000,0.000000,0.000000,0.000000,0.132656,0.000000,0.356990,0.000000,-0.396919
879.000000,0.622369,0.381763,0.618237,5.670601,0.281698,0.000000,0.000000,1.819630,0.000000,0.005218,0.000000,-7.154777
880.000000,0.128216,0.291050,0.708950,0.197956,0.000000,0.050229,0.000000,0.091882,0.000000,0.000000,0.000000,-0.211851
881.000000,0.173017,0.499900,0.500100,0.269607,0.000000,0.000000,0.000000,0.115164,0.022424,0.014837,0.000000,-0.249015
882.000000,0.073020,0.803558,0.196442,0.000000,0.051163,0.000000,0.000000,0.003325,0.000000,0.000000,0.000000,0.018532
883.000000,0.326153,0.446911,0.553089,0.000000,0.000000,0.009319,0.000000,3.037119,0.349587,4.051441,0.000000,-7.121313
884.000000,0.116091,0.366281,0.633719,0.011824,0.049414,0.078863,0.000000,0.103424,0.107414,0.131247,0.000000,-0.366096
885.000000,0.533957,1.000000,0.000000,0.000000,1.719170,0.000000,0.274477,0.000000,0.904452,0.000000,0.000000,-2.364142
886.000000,0.074930,0.646381,0.353619,0.252425,0.000000,0.000000,0.000000,0.064226,0.000000,0.012045,0.000000,-0.253765
887.000000,0.093108,0.408509,0.591491,0.176710,0.000000,0.000000,0.000000,0.090306,0.048079,0.065819,0.000000,-0.287807
888.000000,0.229206,0.689085,0.310915,0.000000,0.080817,0.425471,0.055190,0.312335,0.021423,0.000000,0.000000,-0.666030
889.000000,1.000000,0.499069,0.500931,0.000000,0.539251,0.000000,0.000000,1.605076,0.000000,0.023352,0.000000,-1.167679
890.000000,0.207130,0.247152,0.752848,0.073248,0.021461,0.000000,0.000000,0.430916,0.000000,0.436815,0.000000,-0.755309
891.000000,1.000000,0.526098,0.473902,0.239073,1.622545,0.000000,2.235216,0.000000,0.891808,0.629044,0.000000,-4.617686
892.000000,0.097700,0.631730,0.368270,0.063309,0.000000,0.259303,0.000000,0.096872,0.000000,0.000000,0.000000,-0.321784
893.000000,0.565727,0.654033,0.345967,0.000000,0.474528,0.669870,0.000000,0.000000,0.000000,0.000000,0.000000,-0.578671
894.000000,0.044323,0.533747,0.466253,0.000000,0.010730,0.000000,0.000000,0.035412,0.000000,0.000000,0.000000,-0.001819
895.000000,0.141322,0.799826,0.200174,0.000000,0.151418,0.026327,0.000000,0.000000,0.000000,0.000000,0.000000,-0.036423
896.000000,0.925842,0.000000,1.000000,7.241271,1.220111,0.783463,0.000000,5.705934,0.000000,0.222682,0.000000,-14.247620
897.000000,0.607835,0.185756,0.814244,0.000000,0.000000,0.171418,0.034636,1.515334,0.000000,1.404803,0.000000,-2.518356
898.000000,0.417257,0.816571,0.183429,0.000000,0.069111,4.241813,0.000000,0.000000,0.000000,0.225811,0.000000,-4.119479
899.000000,0.320217,0.547554,0.452446,0.000000,2.589930,0.015578,0.000000,0.023417,0.951317,0.000000,0.000000,-3.260024
900.000000,0.073719,0.703559,0.296441,0.000000,0.000000,0.000000,0.000000,0.041516,0.000000,0.008899,0.000000,0.023304
901.000000,0.123257,0.731057,0.268943,0.000000,0.064318,0.126855,0.000000,0.095117,0.830175,0.000000,0.000000,-0.993208
902.000000,0.112677,0.291984,0.708016,0.000000,0.025733,0.000000,0.000000,0.098221,0.000000,0.030156,0.000000,-0.041433
903.000000,0.115974,0.217758,0.782242,0.000000,0.087312,0.000000,0.000000,0.031451,0.000000,0.000000,0.000000,-0.002789
904.000000,0.405369,0.710630,0.289370,0.000000,0.685327,0.000000,0.123058,0.000000,0.381198,0.000000,0.000000,-0.784214
905.000000,0.551790,0.694595,0.305405,0.749788,0.011629,0.000000,0.468623,35.546303,0.000000,0.000000,0.000000,-36.224553
906.000000,0.222098,0.356619,0.643381,0.185424,1.805537,0.000000,0.000000,0.118318,0.042860,0.000000,0.000000,-1.930042
907.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.598282,17.352251,0.000000,-35.950534
908.000000,1.000000,0.000000,1.000000,27.625940,0.000000,4.435332,6.094347,0.463820,12.979670,7.361680,0.000000,-57.960790
909.000000,0.734005,0.421309,0.578691,0.000000,0.000000,12.034426,0.000000,2.435945,0.181780,0.000000,0.000000,-13.918145
910.000000,0.218799,0.232660,0.767340,0.000000,0.043876,0.000000,0.013892,0.478198,0.113071,0.390417,0.000000,-0.820654
911.000000,0.437961,0.820896,0.179104,2.252946,0.395317,0.000000,0.000000,0.000000,0.000000,0.966596,0.000000,-3.176897
912.000000,0.091068,0.533218,0.466782,0.000000,0.061649,0.000000,0.000000,0.089024,0.000000,0.018933,0.000000,-0.078538
913.000000,0.056388,0.445418,0.554582,0.000000,0.019665,0.000000,0.000000,0.039581,0.000000,0.000000,0.000000,-0.002858
914.000000,0.208995,0.358918,0.641082,0.000000,0.000000,0.000000,0.000000,2.080628,0.069180,0.560608,0.000000,-2.501421
915.000000,0.261288,0.479231,0.520769,0.165214,0.022662,0.151504,0.000000,2.060764,0.000000,0.031184,0.000000,-2.170041
916.000000,0.247683,0.469809,0.530191,0.338393,0.009883,0.313868,0.080599,0.362140,0.000000,0.745024,0.000000,-1.602224
917.000000,1.000000,0.786143,0.213857,0.000000,0.719664,2.071075,0.000000,0.169576,1.176480,0.242421,0.000000,-3.379215
918.000000,0.054600,0.521569,0.478431,0.141421,0.000000,0.000000,0.000000,0.030942,0.000000,0.000000,0.000000,-0.117763
919.000000,0.105702,0.463319,0.536681,0.000000,0.087562,0.000000,0.000000,0.119909,0.000000,0.070914,0.000000,-0.172683
920.000000,0.224849,0.601254,0.398746,0.002712,0.573631,0.000000,0.000000,0.307665,0.239083,0.194522,0.000000,-1.092764
921.000000,0.133883,0.653959,0.346041,0.000000,0.054099,0.095430,0.000000,0.154164,0.000000,0.000000,0.000000,-0.169809
922.000000,0.114471,0.474613,0.525387,0.000000,0.013482,0.000000,0.000000,0.058407,0.087008,0.006288,0.000000,-0.050715
923.000000,0.091771,0.762490,0.237510,0.000000,0.096356,0.000000,0.000000,0.007229,0.000000,0.153303,0.000000,-0.165117
924.000000,0.072167,0.365563,0.634437,0.050129,0.062575,0.000000,0.000000,0.072948,0.037577,0.000000,0.000000,-0.151064
925.000000,0.054436,0.298653,0.701347,0.039385,0.000000,0.000000,0.000000,0.031130,0.000000,0.000000,0.000000,-0.016078
926.000000,0.124602,0.570660,0.429340,0.495132,0.000000,0.031545,0.000000,0.085460,0.000000,0.020977,0.000000,-0.508513
927.000000,0.104047,0.384990,0.615010,0.000000,0.003731,0.063216,0.000000,0.086077,0.020667,0.000000,0.000000,-0.069645
928.000000,0.087283,0.318240,0.681760,0.000000,0.054870,0.000000,0.000000,0.155018,0.000000,0.072520,0.000000,-0.195126
929.000000,0.202438,0.568630,0.431370,0.000000,2.921935,0.253256,0.000000,0.174490,0.265763,0.000000,0.000000,-3.413006
930.000000,0.077339,0.851171,0.148829,0.000000,0.000000,0.000000,0.000000,0.004986,0.000000,0.552913,0.000000,-0.480560
931.000000,0.855674,0.278091,0.721909,0.000000,2.569137,2.366091,0.000000,1.602507,0.303629,0.000000,0.000000,-5.985689
932.000000,0.126201,0.796140,0.203860,0.000000,0.274660,0.000000,0.000000,0.000000,0.033808,0.024324,0.000000,-0.206591
933.000000,0.109784,0.412732,0.587268,0.000000,0.000000,0.000000,0.000000,0.109991,0.000000,0.000000,0.000000,-0.000207
934.000000,1.000000,1.000000,0.000000,0.000000,0.000000,4.182170,0.033173,0.000000,0.000000,0.000000,0.012281,-3.227625
935.000000,0.123512,0.447511,0.552489,0.100251,0.216655,0.015685,0.000000,0.265804,0.180390,0.000000,0.000000,-0.655274
936.000000,0.883766,1.000000,0.000000,0.000000,0.000000,1.569670,0.000000,4.772649,19.716345,0.000000,0.000000,-25.174898
937.000000,0.055846,0.862787,0.137213,0.000000,0.000000,0.000000,0.000000,0.010618,0.062550,0.000000,0.000000,-0.017322
938.000000,0.352358,0.377130,0.622870,0.478693,0.000000,0.583261,0.000000,1.369477,0.000000,0.157457,0.000000,-2.236531
939.000000,0.082427,0.692555,0.307445,0.000000,0.043780,0.000000,0.000000,0.053971,0.002220,0.013569,0.000000,-0.031114
940.000000,0.171503,0.744436,0.255564,0.355551,0.625490,0.446013,0.000000,0.000000,0.338184,0.000000,0.000000,-1.593734
941.000000,0.221380,0.777014,0.222986,0.000000,0.000000,1.752043,0.000000,0.282780,0.000000,1.098079,0.000000,-2.911523
942.000000,0.330899,0.590397,0.409603,0.000000,0.000000,0.508440,0.315250,0.454431,0.000000,0.715536,0.000000,-1.662758
943.000000,0.290772,0.583139,0.416861,0.220896,2.559294,0.000000,0.000000,0.311369,0.230762,0.000000,0.000000,-3.031548
944.000000,0.105388,0.598445,0.401555,0.036778,0.000000,0.096608,0.000000,0.063675,0.010411,0.000000,0.000000,-0.102083
945.000000,0.122958,0.742041,0.257959,0.035817,0.000000,0.325175,0.000000,0.000000,0.000000,0.047953,0.000000,-0.285987
946.000000,1.000000,0.804879,0.195121,0.000000,0.000000,0.000000,0.257099,0.000000,628.527957,3.492758,0.000000,-631.277810
947.000000,1.000000,0.288513,0.711487,0.000000,0.703126,0.000000,0.240031,0.355620,0.000000,0.622662,0.000000,-0.921441
948.000000,1.000000,0.810578,0.189422,0.066761,4.129631,2.463603,0.000000,1.025268,0.690101,0.000000,0.000000,-7.375363
949.000000,1.000000,0.830331,0.169669,0.000000,0.000000,0.130234,0.000000,0.000000,0.435234,0.021918,0.927136,-0.514521
950.000000,0.085798,0.396548,0.603452,0.136124,0.000000,0.000000,0.000000,0.099356,0.015121,0.000000,0.000000,-0.164803
951.000000,0.261746,0.600590,0.399410,0.000000,0.000000,0.000000,0.016857,0.126474,0.000000,0.373779,0.000000,-0.255364
952.000000,0.331409,0.454599,0.545401,4.217722,0.000000,0.000000,0.000000,3.056791,0.000000,0.000000,0.000000,-6.943104
953.000000,0.156245,0.503278,0.496722,0.010206,0.145865,0.000000,0.000000,0.018926,0.040043,0.000000,0.000000,-0.058795
954.000000,0.432344,0.217447,0.782553,0.613170,0.415704,2.227199,0.000000,0.655006,1.121041,0.000000,0.000000,-4.599775
955.000000,0.238572,0.796677,0.203323,0.000000,0.241794,0.000000,0.000000,0.608392,0.416146,0.000000,0.000000,-1.027760
956.000000,0.113884,0.543514,0.456486,0.000000,0.061980,0.000000,0.000000,0.072847,0.003469,0.019637,0.000000,-0.044048
957.000000,0.235969,0.458676,0.541324,0.733114,0.000000,0.468024,0.000000,0.591965,0.194989,0.000000,0.000000,-1.752123
958.000000,0.180226,0.472855,0.527145,0.129690,0.791843,0.000000,0.000000,0.014426,0.176856,0.000000,0.000000,-0.932589
959.000000,0.598097,0.510870,0.489130,1.416016,0.000000,0.000000,0.000000,11.385402,0.026880,0.224036,0.000000,-12.454237
960.000000,0.083984,0.407276,0.592724,0.176923,0.000000,0.101857,0.000000,0.110785,0.078040,0.000000,0.000000,-0.383622
961.000000,0.116009,0.831689,0.168311,0.034874,0.000000,0.124549,0.000000,0.133417,0.000000,0.013982,0.000000,-0.190814
962.000000,0.205191,0.306796,0.693204,0.000000,0.000000,0.207473,0.000000,0.267630,0.589446,0.592188,0.000000,-1.451545
963.000000,0.110333,0.634109,0.365891,0.000780,0.000000,0.320738,0.000000,0.000000,0.022992,0.000000,0.000000,-0.234178
964.000000,0.108357,0.256792,0.743208,0.000000,0.063480,0.000000,0.000000,0.462644,0.000000,0.000000,0.000000,-0.417766
965.000000,1.000000,0.844207,0.155793,0.000000,0.089108,1.004359,0.615955,0.000000,0.250369,1.147555,0.000000,-2.107346
966.000000,0.123974,0.473227,0.526773,0.000000,0.158527,0.069933,0.000000,0.408108,0.103200,0.000000,0.000000,-0.615794
967.000000,0.139699,0.373326,0.626674,0.492633,0.007561,0.000000,0.000000,0.047525,0.000000,0.000000,0.000000,-0.408020
968.000000,0.884573,0.766747,0.233253,0.000000,7.181113,1.746005,0.000000,0.000000,0.000000,1.463476,0.000000,-9.506021
969.000000,0.854212,0.836366,0.163634,0.000000,0.000000,7.902828,0.000000,0.000000,1.912398,1.698124,0.000000,-10.659138
970.000000,0.046648,0.415942,0.584058,0.000000,0.001876,0.000000,0.000000,0.026235,0.000000,0.000000,0.000000,0.018538
971.000000,0.099529,0.606072,0.393928,0.000000,0.000000,0.000000,0.013471,0.082520,0.000000,0.267073,0.000000,-0.263535
972.000000,0.659148,0.940361,0.059639,1.489214,0.000000,0.000000,0.000000,0.000000,12.775499,0.000000,0.000000,-13.605565
973.000000,0.098231,0.686744,0.313256,0.336806,0.000000,0.002861,0.000000,0.045828,0.000000,0.013560,0.000000,-0.300824
974.000000,0.144570,0.579345,0.420655,0.000000,1.078574,0.022991,0.000000,0.041049,0.000000,0.000000,0.000000,-0.998043
975.000000,0.042269,0.564065,0.435935,0.000000,0.000000,0.000000,0.000000,0.027893,0.000000,0.037892,0.000000,-0.023516
976.000000,0.128567,0.543973,0.456027,0.000000,0.000000,0.064412,0.000000,0.219773,0.000000,0.158848,0.000000,-0.314467
977.000000,0.059612,0.709869,0.290131,0.000000,0.000000,0.000000,0.000000,0.017920,0.000000,0.121009,0.000000,-0.079317
978.000000,1.000000,0.524166,0.475834,0.208588,0.000000,0.000000,1.005419,0.307633,0.000000,2.590989,0.000000,-3.112628
979.000000,1.000000,0.888326,0.111674,2.026736,0.197552,0.000000,0.354990,0.000000,0.000000,1.699467,0.000000,-3.278746
980.000000,0.089075,0.751578,0.248422,0.053206,0.000000,0.000000,0.000000,0.050698,0.000000,0.000000,0.000000,-0.014830
981.000000,0.586124,0.261780,0.738220,4.072084,0.524200,0.000000,0.157203,0.975298,0.805615,7.086792,0.000000,-13.035068
982.000000,1.000000,0.882265,0.117735,0.066705,0.000000,0.942327,0.000000,0.000000,0.000000,0.000000,0.627961,-0.636993
983.000000,1.000000,0.424415,0.575585,1.020013,0.000000,0.947900,0.189015,1.906889,0.000000,0.246224,0.000000,-3.310042
984.000000,0.120050,0.501232,0.498768,0.129382,0.000000,0.166754,0.000000,0.171504,0.078819,0.000000,0.000000,-0.426408
985.000000,0.110989,0.567780,0.432220,0.000000,0.085987,0.198059,0.000000,0.074526,0.545167,0.051787,0.000000,-0.844537
986.000000,0.214901,0.454220,0.545780,0.458893,0.000000,1.057641,0.000000,0.709355,0.000000,0.025495,0.000000,-2.036483
987.000000,1.000000,0.617931,0.382069,0.000000,0.000000,0.291149,0.000000,0.000000,184.191783,0.000000,0.000000,-183.482930
988.000000,0.042230,0.539411,0.460589,0.007385,0.000000,0.044400,0.000000,0.024159,0.000000,0.000000,0.000000,-0.033713
989.000000,0.145185,0.756394,0.243606,0.062028,0.456469,0.138785,0.000000,0.000000,0.000000,0.000000,0.000000,-0.512097
990.000000,1.000000,0.748348,0.251652,0.000000,0.096275,0.605931,0.000000,0.034662,1.940559,3.242684,0.000000,-4.920111
991.000000,0.603478,0.543087,0.456913,0.000000,0.585486,0.000000,0.398179,5.133218,0.000000,0.858760,0.000000,-6.372164
992.000000,0.142473,0.658016,0.341984,0.118244,0.009359,0.444196,0.000000,0.000000,0.000000,0.000000,0.000000,-0.429325
993.000000,0.245688,0.718413,0.281587,0.000000,2.911276,0.000000,0.000000,0.000000,0.000000,0.564467,0.000000,-3.230056
994.000000,0.064114,0.364993,0.635007,0.000000,0.006835,0.000000,0.000000,0.062281,0.000000,0.000000,0.000000,-0.005003
995.000000,0.205234,0.916612,0.083388,0.000000,0.275950,0.604077,0.000000,0.004502,0.277823,0.003045,0.000000,-0.960164
996.000000,0.125739,0.516488,0.483512,0.707710,0.000000,0.000000,0.004316,0.006004,0.000000,0.021125,0.000000,-0.613417
997.000000,1.000000,0.885724,0.114276,0.230269,0.000000,0.000000,0.606225,0.000000,0.000000,1.886310,0.248085,-1.970888
998.000000,1.000000,0.573567,0.426433,0.099633,0.904093,0.000000,0.690454,1.508349,0.000000,0.152414,0.000000,-2.354944
999.000000,0.101409,0.383980,0.616020,0.327671,0.000000,0.000000,0.000000,0.031587,0.000000,0.000000,0.000000,-0.257849
1000.000000,0.614962,0.719773,0.280227,29.176398,0.000000,0.662974,0.000000,0.000000,1.162914,0.679989,0.000000,-31.067313
1001.000000,0.177959,0.686710,0.313290,0.000000,0.173423,0.000000,0.000000,0.158820,0.903546,0.111018,0.000000,-1.168849
1002.000000,0.205045,0.638931,0.361069,0.093402,0.000000,0.331710,0.094978,0.000000,0.000000,0.018371,0.000000,-0.333416
1003.000000,0.079611,0.309054,0.690946,0.000000,0.072680,0.000000,0.000000,0.165485,0.000000,0.043974,0.000000,-0.202528
1004.000000,0.147928,0.431342,0.568658,0.126538,0.240227,0.000000,0.000000,0.346378,0.120307,0.000000,0.000000,-0.685523
1005.000000,1.000000,1.000000,0.000000,0.000000,2.326409,0.000000,0.557966,0.000000,0.000000,0.193072,0.000000,-2.077448
1006.000000,0.310096,0.573706,0.426294,0.964273,0.015973,0.000000,0.000000,0.000000,2.677480,0.000000,0.000000,-3.347629
1007.000000,0.301789,0.367493,0.632507,0.000000,0.081016,0.000000,0.161952,0.000000,0.488200,0.010389,0.000000,-0.439768
1008.000000,0.485362,0.784733,0.215267,0.000000,3.199823,0.961014,0.000000,0.162579,0.382295,0.000000,0.000000,-4.220349
1009.000000,0.562881,0.577586,0.422414,0.000000,0.129880,2.746635,0.000000,0.000000,0.504445,0.898018,0.000000,-3.716098
1010.000000,0.378822,0.296836,0.703164,0.298565,0.000000,2.732844,0.000000,0.135397,2.163558,0.000000,0.000000,-4.951542
1011.000000,1.000000,0.818240,0.181760,0.000000,0.873660,0.000000,0.000000,13.237806,1.521484,0.161749,0.000000,-14.794700
1012.000000,1.000000,0.933644,0.066356,3.125649,0.000000,0.000000,0.000000,0.000000,1.835920,0.554606,0.000000,-4.516174
1013.000000,0.093595,0.619083,0.380917,0.014412,0.087630,0.003827,0.000000,0.239211,0.000000,0.000000,0.000000,-0.251483
1014.000000,0.235256,0.546553,0.453447,0.025488,0.085158,0.184314,0.000000,0.159128,0.036721,0.000000,0.000000,-0.255553
1015.000000,0.150053,0.662827,0.337173,0.108637,0.000000,0.256674,0.033071,0.000000,0.000000,0.004612,0.000000,-0.252941
1016.000000,0.473518,0.705776,0.294224,0.240834,0.000000,12.379341,0.000000,0.000000,0.970689,0.000000,0.000000,-13.117346
1017.000000,0.070844,0.634748,0.365252,0.033954,0.004274,0.000000,0.000000,0.024566,0.000000,0.000000,0.000000,0.008050
1018.000000,1.000000,0.645044,0.354956,3.754283,0.000000,0.525965,0.000000,0.000000,1.786263,4.084353,0.000000,-9.150865
1019.000000,0.359068,0.700387,0.299613,0.000000,0.000913,4.651971,0.000000,0.000000,0.000000,1.046426,0.000000,-5.340242
1020.000000,0.187274,0.322829,0.677171,0.000000,0.291651,0.000000,0.000000,0.144399,0.133986,0.414348,0.000000,-0.797110
1021.000000,0.194145,0.346281,0.653719,0.159423,1.061322,0.045481,0.000000,0.188800,0.410807,0.000000,0.000000,-1.671688
1022.000000,1.000000,0.847461,0.152539,0.000000,0.271294,0.000000,0.595115,0.000000,0.348569,2.093642,0.000000,-2.308619
